sentence,sentiment,polarity,subjectivity
"We cut crime with 100,000 community police and the Brady law, which has kept guns out of the hands of half a million criminals.","Sentiment(polarity=-0.16666666666666666, subjectivity=0.16666666666666666)",-0.16666666666666666,0.16666666666666666
"We ended welfare as we knew it, requiring work while protecting health care and nutrition for children and investing more in child care, transportation, and housing to help their parents go to work.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"We've helped parents to succeed at home and at work with family leave, which 20 million Americans have now used to care for a newborn child or a sick loved one.","Sentiment(polarity=-0.007142857142857173, subjectivity=0.8285714285714285)",-0.007142857142857174,0.8285714285714285
"We've engaged 150,000 young Americans in citizen service through AmeriCorps, while helping them earn money for college.","Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4
"In 1992, we just had a roadmap.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Today, we have results.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Even more important, America again has the confidence to dream big dreams.","Sentiment(polarity=0.3, subjectivity=0.5333333333333333)",0.3,0.5333333333333333
But we must not let this confidence drift into complacency.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"For we, all of us, will be judged by the dreams and deeds we pass on to our children.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And on that score, we will be held to a high standard, indeed, because our chance to do good is so great.","Sentiment(polarity=0.41500000000000004, subjectivity=0.47250000000000003)",0.415,0.4725
"My fellow Americans, we have crossed the bridge we built to the 21st century.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Now, we must shape a 21st century American revolution of opportunity, responsibility, and community.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"We must be now, as we were in the beginning, a new nation.","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
"At the dawn of the last century, Theodore Roosevelt said, ""The one characteristic more essential than any other is foresight .","Sentiment(polarity=0.06166666666666667, subjectivity=0.3416666666666667)",0.061666666666666675,0.3416666666666667
.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"it should be the growing Nation with a future that takes the long look ahead.""","Sentiment(polarity=-0.025, subjectivity=0.2625)",-0.025,0.2625
So tonight let us take our long look ahead and set great goals for our Nation.,"Sentiment(polarity=0.375, subjectivity=0.575)",0.375,0.575
"To 21st century America, let us pledge these things: Every child will begin school ready to learn and graduate ready to succeed.","Sentiment(polarity=0.13333333333333333, subjectivity=0.3333333333333333)",0.13333333333333333,0.3333333333333333
"Every family will be able to succeed at home and at work, and no child will be raised in poverty.","Sentiment(polarity=0.5, subjectivity=0.625)",0.5,0.625
We will meet the challenge of the aging of America.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"We will assure quality, affordable health care, at last, for all Americans.","Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668
We will make America the safest big country on Earth.,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1
We will pay off our national debt for the first time since 1835.,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333
* We will bring prosperity to every American community.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"We will reverse the course of climate change and leave a safer, cleaner planet.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
America will lead the world toward shared peace and prosperity and the far frontiers of science and technology.,"Sentiment(polarity=0.1, subjectivity=1.0)",0.1,1.0
"And we will become at last what our Founders pledged us to be so long ago: One Nation, under God, indivisible, with liberty and justice for all.","Sentiment(polarity=-0.025, subjectivity=0.23333333333333334)",-0.025,0.2333333333333333
"These are great goals, worthy of a great nation.","Sentiment(polarity=0.6444444444444445, subjectivity=0.8333333333333334)",0.6444444444444445,0.8333333333333334
"We will not reach them all this year, not even in this decade.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
But we will reach them.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Let us remember that the first American Revolution was not won with a single shot; the continent was not settled in a single year.,"Sentiment(polarity=0.026785714285714288, subjectivity=0.19047619047619047)",0.026785714285714288,0.19047619047619047
"The lesson of our history and the lesson of the last 7 years is that great goals are reached step by step, always building on our progress, always gaining ground.","Sentiment(polarity=0.4, subjectivity=0.4083333333333333)",0.4,0.4083333333333333
"Of course, you can't gain ground if you're standing still.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And for too long this Congress has been standing still on some of our most pressing national priorities.,"Sentiment(polarity=0.225, subjectivity=0.45)",0.225,0.45
So let's begin tonight with them.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Again, I ask you to pass a real Patients' Bill of Rights.","Sentiment(polarity=0.2, subjectivity=0.30000000000000004)",0.2,0.30000000000000004
I ask you to pass commonsense gun safety legislation.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I ask you to pass campaign finance reform.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I ask you to vote up or down on judicial nominations and other important appointees.,"Sentiment(polarity=0.039814814814814824, subjectivity=0.5546296296296297)",0.03981481481481482,0.5546296296296297
"And again, I ask you�I implore you to raise the minimum wage.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Now, 2 years ago�let me try to balance the seesaw here�[laughter]�2 years ago, as we reached across party lines to reach our first balanced budget, I asked that we meet our responsibility to the next generation by maintaining our fiscal discipline.","Sentiment(polarity=0.125, subjectivity=0.16666666666666666)",0.125,0.16666666666666666
"Because we refused to stray from that path, we are doing something that would have seemed unimaginable 7 years ago.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We are actually paying down the national debt.,"Sentiment(polarity=-0.07777777777777779, subjectivity=0.19444444444444448)",-0.07777777777777779,0.19444444444444448
"Now, if we stay on this path, we can pay down the debt entirely in just 13 years now and make America debt-free for the first time since Andrew Jackson was President in 1835.","Sentiment(polarity=0.03148148148148147, subjectivity=0.41574074074074074)",0.03148148148148147,0.4157407407407408
"In 1993 we began to put our fiscal house in order with the Deficit Reduction Act, which you'll all remember won passages in both Houses by just a single vote.","Sentiment(polarity=-0.07142857142857142, subjectivity=0.21428571428571427)",-0.07142857142857142,0.21428571428571427
"Your former colleague, my first Secretary of the Treasury, led that effort and sparked our long boom.","Sentiment(polarity=0.06666666666666667, subjectivity=0.24444444444444446)",0.06666666666666668,0.2444444444444445
He's here with us tonight.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Lloyd Bentsen, you have served America well, and we thank you.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Beyond paying off the debt, we must ensure that the benefits of debt reduction go to preserving two of the most important guarantees we make to every American, Social Security and Medicare.","Sentiment(polarity=0.23333333333333334, subjectivity=0.39166666666666666)",0.2333333333333333,0.39166666666666666
Tonight I ask you to work with me to make a bipartisan downpayment on Social Security reform by crediting the interest savings from debt reduction to the Social Security Trust Fund so that it will be strong and sound for the next 50 years.,"Sentiment(polarity=0.18, subjectivity=0.2533333333333333)",0.18,0.2533333333333333
But this is just the start of our journey.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We must also take the right steps toward reaching our great goals.,"Sentiment(polarity=0.5428571428571429, subjectivity=0.6428571428571428)",0.5428571428571429,0.6428571428571428
"First and foremost, we need a 21st century revolution in education, guided by our faith that every single child can learn.","Sentiment(polarity=0.05952380952380953, subjectivity=0.18253968253968253)",0.05952380952380953,0.18253968253968253
"Because education is more important than ever, more than ever the key to our children's future, we must make sure all our children have that key.","Sentiment(polarity=0.2714285714285714, subjectivity=0.7162698412698413)",0.2714285714285714,0.7162698412698413
"That means quality preschool and afterschool, the best trained teachers in the classroom, and college opportunities for all our children.","Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3
"For 7 years now, we've worked hard to improve our schools, with opportunity and responsibility, investing more but demanding more in turn.","Sentiment(polarity=0.23611111111111108, subjectivity=0.5138888888888888)",0.2361111111111111,0.5138888888888888
"Reading, math, college entrance scores are up.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Some of the most impressive gains are in schools in very poor neighborhoods.,"Sentiment(polarity=0.32666666666666666, subjectivity=0.7600000000000001)",0.32666666666666666,0.7600000000000001
"But all successful schools have followed the same proven formula: higher standards, more accountability, and extra help so children who need it can get it to reach those standards.","Sentiment(polarity=0.3, subjectivity=0.43500000000000005)",0.3,0.4350000000000001
I have sent Congress a reform plan based on that formula.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
It holds States and school districts accountable for progress and rewards them for results.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Each year, our National Government invests more than $15 billion in our schools.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
It is time to support what works and stop supporting what doesn't.,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25
"Now, as we demand more from our schools, we should also invest more in our schools.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
Let's double our investment to help States and districts turn around their worst performing schools or shut them down.,"Sentiment(polarity=-0.38518518518518524, subjectivity=0.42962962962962964)",-0.3851851851851853,0.4296296296296296
"Let's double our investments in after-school and summer school programs, which boost achievement and keep people off the streets and out of trouble.","Sentiment(polarity=-0.1, subjectivity=0.1)",-0.1,0.1
"If we do this, we can give every single child in every failing school in America�everyone�the chance to meet high standards.","Sentiment(polarity=0.04428571428571429, subjectivity=0.3771428571428571)",0.04428571428571429,0.3771428571428571
"Since 1993, we've nearly doubled our investment in Head Start and improved its quality.","Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4
"Tonight I ask you for another $1 billion for Head Start, the largest increase in the history of the program.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We know that children learn best in smaller classes with good teachers.,"Sentiment(polarity=0.5666666666666667, subjectivity=0.46666666666666673)",0.5666666666666667,0.4666666666666667
"For 2 years in a row, Congress has supported my plan to hire 100,000 new qualified teachers to lower class size in the early grades.","Sentiment(polarity=0.11818181818181818, subjectivity=0.37727272727272726)",0.11818181818181818,0.3772727272727273
"I thank you for that, and I ask you to make it 3 in a row.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And to make sure all teachers know the subjects they teach, tonight I propose a new teacher quality initiative, to recruit more talented people into the classroom, reward good teachers for staying there, and give all teachers the training they need.","Sentiment(polarity=0.5072727272727272, subjectivity=0.6686868686868687)",0.5072727272727272,0.6686868686868687
We know charter schools provide real public school choice.,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1
"When I became President, there was just one independent public charter school in all America.","Sentiment(polarity=0.0, subjectivity=0.09583333333333333)",0.0,0.09583333333333333
"Today, thanks to you, there are 1,700.","Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2
"I ask you now to help us meet our goal of 3,000 charter schools by next year.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"We know we must connect all our classrooms to the Internet, and we're getting there.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"In 1994, only 3 percent of our classrooms were connected.","Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0
"Today, with the help of the Vice President's E-rate program, more than half of them are, and 90 percent of our schools have at least one Internet connection.","Sentiment(polarity=0.011111111111111127, subjectivity=0.35555555555555557)",0.011111111111111129,0.3555555555555556
But we cannot finish the job when a third of all our schools are in serious disrepair.,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.3333333333333333)",-0.16666666666666666,0.3333333333333333
"Many of them have walls and wires so old, they're too old for the Internet.","Sentiment(polarity=0.2333333333333333, subjectivity=0.3)",0.2333333333333333,0.3
"So tonight I propose to help 5,000 schools a year make immediate and urgent repairs and, again, to help build or modernize 6,000 more, to get students out of trailers and into high-tech classrooms.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"I ask all of you to help me double our bipartisan GEAR UP program, which provides mentors for disadvantaged young people.","Sentiment(polarity=0.05, subjectivity=0.2)",0.05,0.2
"If we double it, we can provide mentors for 1.4 million of them.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Let's also offer these kids from disadvantaged backgrounds the same chance to take the same college test-prep courses wealthier students use to boost their test scores.,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125
"To make the American dream achievable for all, we must make college affordable for all.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"For 7 years, on a bipartisan basis, we have taken action toward that goal: larger Pell grants, more affordable student loans, education IRA's, and our HOPE scholarships, which have already benefited 5 million young people.","Sentiment(polarity=0.175, subjectivity=0.375)",0.175,0.375
"Now, 67 percent of high school graduates are going on to college.","Sentiment(polarity=0.16, subjectivity=0.5399999999999999)",0.16,0.5399999999999999
That's up 10 percent since 1993.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Yet millions of families still strain to pay college tuition.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
They need help.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"So I propose a landmark $30 billion college opportunity tax cut, a middle class tax deduction for up to $10,000 in college tuition costs.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
The previous actions of this Congress have already made 2 years of college affordable for all.,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.16666666666666666)",-0.16666666666666666,0.16666666666666666
It's time make 4 years of college affordable for all.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"If we take all these steps, we'll move a long way toward making sure every child starts school ready to learn and graduates ready to succeed.","Sentiment(polarity=0.21250000000000002, subjectivity=0.5722222222222222)",0.2125,0.5722222222222222
"We also need a 21st century revolution to reward work and strengthen families by giving every parent the tools to succeed at work and at the most important work of all, raising children.","Sentiment(polarity=0.3, subjectivity=0.5)",0.3,0.5
"That means making sure every family has health care and the support to care for aging parents, the tools to bring their children up right, and that no child grows up in poverty.","Sentiment(polarity=0.39285714285714285, subjectivity=0.7123015873015872)",0.3928571428571429,0.7123015873015872
"From my first days as President, we've worked to give families better access to better health care.","Sentiment(polarity=0.4166666666666667, subjectivity=0.4444444444444444)",0.4166666666666667,0.4444444444444444
"In 1997, we passed the Children's Health Insurance Program�CHIP�so that workers who don't have coverage through their employers at least can get it for their children.","Sentiment(polarity=-0.3, subjectivity=0.4)",-0.3,0.4
"So far, we've enrolled 2 million children.","Sentiment(polarity=0.1, subjectivity=1.0)",0.1,1.0
We're well on our way to our goal of 5 million.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"But there are still more than 40 million of our fellow Americans without health insurance, more than there were in 1993.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
Tonight I propose that we follow Vice President Gore's suggestion to make low income parents eligible for the insurance that covers their children.,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3
"Together with our children's initiative�think of this�together with our children's initiative, this action would enable us to cover nearly a quarter of all the uninsured people in America.","Sentiment(polarity=0.1, subjectivity=0.25)",0.1,0.25
"Again, I want to ask you to let people between the ages of 55 and 65, the fastest growing group of uninsured, buy into Medicare.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And this year I propose to give them a tax credit to make that choice an affordable one.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"I hope you will support that, as well.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"When the baby boomers retire, Medicare will be faced with caring for twice as many of our citizens; yet, it is far from ready to do so.","Sentiment(polarity=0.26666666666666666, subjectivity=0.6666666666666666)",0.26666666666666666,0.6666666666666666
My generation must not ask our children's generation to shoulder our burden.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We simply must act now to strengthen and modernize Medicare.,"Sentiment(polarity=0.0, subjectivity=0.35714285714285715)",0.0,0.35714285714285715
"My budget includes a comprehensive plan to reform Medicare, to make it more efficient and more competitive.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
And it dedicates nearly $400 billion of our budget surplus to keep Medicare solvent past 2025.,"Sentiment(polarity=-0.075, subjectivity=0.325)",-0.075,0.325
"And at long last, it also provides funds to give every senior a voluntary choice of affordable coverage for prescription drugs.","Sentiment(polarity=-0.025, subjectivity=0.23333333333333334)",-0.025,0.2333333333333333
Lifesaving drugs are an indispensable part of modern medicine.,"Sentiment(polarity=0.30000000000000004, subjectivity=0.6)",0.30000000000000004,0.6
No one creating a Medicare program today would even think of excluding coverage for prescription drugs.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Yet more than three in five of our seniors now lack dependable drug coverage which can lengthen and enrich their lives.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"Millions of older Americans, who need prescription drugs the most, pay the highest prices for them.","Sentiment(polarity=0.3333333333333333, subjectivity=0.41666666666666663)",0.3333333333333333,0.4166666666666666
"In good conscience, we cannot let another year pass without extending to all our seniors this lifeline of affordable prescription drugs.","Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001
Record numbers of Americans are providing for aging or ailing loved ones at home.,"Sentiment(polarity=0.7, subjectivity=0.8)",0.7,0.8
It's a loving but a difficult and often very expensive choice.,"Sentiment(polarity=-0.18333333333333335, subjectivity=0.9533333333333333)",-0.18333333333333332,0.9533333333333333
"Last year, I proposed a $1,000 tax credit for long-term care.","Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668
"Frankly, it wasn't enough.","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5
"This year, let's triple it to $3,000.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"But this year, let's pass it.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We also have to make needed investments to expand access to mental health care.,"Sentiment(polarity=-0.1, subjectivity=0.2)",-0.1,0.2
I want to take a moment to thank the person who led our first White House Conference on Mental Health last year and who for 7 years has led all our efforts to break down the barriers to decent treatment of people with mental illness.,"Sentiment(polarity=0.008730158730158723, subjectivity=0.25079365079365074)",0.008730158730158723,0.25079365079365074
"Thank you, Tipper Gore.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Taken together, these proposals would mark the largest investment in health care in the 35 years since Medicare was created�the largest investment in 35 years.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"That would be a big step toward assuring quality health care for all Americans, young and old.","Sentiment(polarity=0.06666666666666667, subjectivity=0.2333333333333333)",0.06666666666666668,0.2333333333333333
And I ask you to embrace them and pass them.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We must also make investments that reward work and support families.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Nothing does that better than the earned-income tax credit, the EITC.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"The ""E"" in the EITC is about earning, working, taking responsibility, and being rewarded for it.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"In my very first address to you, I asked Congress to greatly expand this credit, and you did.","Sentiment(polarity=0.5625, subjectivity=0.5916666666666667)",0.5625,0.5916666666666667
"As a result, in 1998 alone, the EITC helped more than 4.3 million Americans work their way out of poverty toward the middle class.","Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25
That's double the number in 1993.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Tonight I propose another major expansion of the EITC: to reduce the marriage penalty, to make sure it rewards marriage as it rewards work, and also to expand the tax credit for families that have more than two children.","Sentiment(polarity=0.3541666666666667, subjectivity=0.6296296296296297)",0.3541666666666667,0.6296296296296297
It punishes people with more than two children today.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"Our proposal would allow families with three or more children to get up to $1,100 more in tax relief.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
These are working families; their children should not be in poverty.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We also can't reward work and family unless men and women get equal pay for equal work.,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25
Today the female unemployment rate is the lowest it has been in 46 years.,"Sentiment(polarity=0.0, subjectivity=0.16666666666666666)",0.0,0.16666666666666666
"Yet, women still only earn about 75 cents for every dollar men earn.","Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0
"We must do better, by providing the resources to enforce present equal pay laws, training more women for high-paying, high-tech jobs, and passing the ""Paycheck Fairness Act.""","Sentiment(polarity=0.25, subjectivity=0.3125)",0.25,0.3125
Many working parents spend up to a quarter�a quarter�of their income on child care.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"Last year, we helped parents provide child care for about 2 million children.","Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668
"My child care initiative before you now, along with funds already secured in welfare reform, would make child care better, safer, and more affordable for another 400,000 children.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
I ask you to pass that.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
They need it out there.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"For hard-pressed middle income families, we should also expand the child care tax credit.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And I believe strongly we should take the next big step and make that tax credit refundable for low income families.,"Sentiment(polarity=0.10833333333333332, subjectivity=0.2833333333333333)",0.10833333333333332,0.2833333333333333
"For people making under $30,000 a year, that could mean up to $2,400 for child care costs.","Sentiment(polarity=-0.3125, subjectivity=0.6875)",-0.3125,0.6875
"You know, we all say we're pro-work and pro-family.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Passing this proposal would prove it.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Ten of millions of Americans live from paycheck to paycheck.,"Sentiment(polarity=0.06818181818181818, subjectivity=0.25)",0.06818181818181818,0.25
"As hard as they work, they still don't have the opportunity to save.","Sentiment(polarity=-0.2916666666666667, subjectivity=0.5416666666666666)",-0.2916666666666667,0.5416666666666666
Too few can make use of IRA's and 401k plans.,"Sentiment(polarity=-0.2, subjectivity=0.1)",-0.2,0.1
We should do more to help all working families save and accumulate wealth.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"That's the idea behind the Individual Development Accounts, the IDA's.","Sentiment(polarity=-0.2, subjectivity=0.55)",-0.2,0.55
"I ask you to take that idea to a new level, with new retirement savings accounts that enable every low and moderate income family in America to save for retirement, a first home, a medical emergency, or a college education.","Sentiment(polarity=0.08712121212121211, subjectivity=0.3737373737373737)",0.08712121212121211,0.3737373737373737
"I propose to match their contributions, however small, dollar for dollar, every year they save.","Sentiment(polarity=-0.25, subjectivity=0.4)",-0.25,0.4
And I propose to give a major new tax credit to any small business that will provide a meaningful pension to its workers.,"Sentiment(polarity=0.11221590909090909, subjectivity=0.4636363636363636)",0.11221590909090907,0.4636363636363636
Those people ought to have retirement as well as the rest of us.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Nearly one in three American children grows up without a father.,"Sentiment(polarity=0.05, subjectivity=0.2)",0.05,0.2
These children are 5 times more likely to live in poverty than children with both parents at home.,"Sentiment(polarity=0.21212121212121213, subjectivity=0.6666666666666666)",0.21212121212121213,0.6666666666666666
"Clearly, demanding and supporting responsible fatherhood is critical to lifting all our children out of poverty.","Sentiment(polarity=0.1375, subjectivity=0.49583333333333335)",0.1375,0.4958333333333334
We've doubled child support collections since 1992.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And I'm proposing to you tough new measures to hold still more fathers responsible.,"Sentiment(polarity=0.11186868686868687, subjectivity=0.584469696969697)",0.11186868686868688,0.5844696969696971
But we should recognize that a lot of fathers want to do right by their children but need help to do it.,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857
"Carlos Rosas of St. Paul, Minnesota, wanted to do right by his son, and he got the help to do it.","Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857
"Now he's got a good job, and he supports his little boy.","Sentiment(polarity=0.25625, subjectivity=0.55)",0.25625,0.55
"My budget will help 40,000 more fathers make the same choices Carlos Rosas did.","Sentiment(polarity=0.25, subjectivity=0.3125)",0.25,0.3125
I thank him for being here tonight.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Stand up, Carlos.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
[Applause] Thank you.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"If there is any single issue on which we should be able to reach across party lines, it is in our common commitment to reward work and strengthen families.","Sentiment(polarity=0.04285714285714287, subjectivity=0.44642857142857145)",0.04285714285714287,0.44642857142857145
Just remember what we did last year.,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668
We came together to help people with disabilities keep their health insurance when they go to work.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And I thank you for that.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Thanks to overwhelming bipartisan support from this Congress, we have improved foster care.","Sentiment(polarity=0.35, subjectivity=0.6)",0.35,0.6
"We've helped those young people who leave it when they turn 18, and we have dramatically increased the number of foster care children going into adoptive homes.","Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4
I thank all of you for all of that.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Of course, I am forever grateful to the person who has led our efforts from the beginning and who's worked so tirelessly for children and families for 30 years now, my wife, Hillary, and I thank her.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"If we take the steps just discussed, we can go a long, long way toward empowering parents to succeed at home and at work and ensuring that no child is raised in poverty.","Sentiment(polarity=-0.05, subjectivity=0.4)",-0.05,0.4
"We can make these vital investments in health care, education, support for working families, and still offer tax cuts to help pay for college, for retirement, to care for aging parents, to reduce the marriage penalty.","Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4
We can do these things without forsaking the path of fiscal discipline that got us to this point here tonight.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Indeed, we must make these investments and these tax cuts in the context of a balanced budget that strengthens and extends the life of Social Security and Medicare and pays down the national debt.","Sentiment(polarity=-0.06111111111111113, subjectivity=0.17777777777777778)",-0.06111111111111112,0.17777777777777778
"Crime in America has dropped for the past 7 years�that's the longest decline on record� thanks to a national consensus we helped to forge on community police, sensible gun safety laws, and effective prevention.","Sentiment(polarity=0.18333333333333335, subjectivity=0.4166666666666667)",0.18333333333333332,0.4166666666666667
"But nobody, nobody here, nobody in America believes we're safe enough.","Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5
"So again, I ask you to set a higher goal.","Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5
Let's make this country the safest big country in the world.,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1
"Last fall, Congress supported my plan to hire, in addition to the 100,000 community police we've already funded, 50,000 more, concentrated in high-crime neighborhoods.","Sentiment(polarity=0.25, subjectivity=0.2833333333333333)",0.25,0.2833333333333333
I ask your continued support for that.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Soon after the Columbine tragedy, Congress considered commonsense gun legislation, to require Brady background checks at the gun shows, child safety locks for new handguns, and a ban on the importation of large capacity ammunition clips.","Sentiment(polarity=0.17532467532467533, subjectivity=0.44155844155844154)",0.17532467532467533,0.4415584415584416
"With courage and a tie-breaking vote by the Vice President�[laughter]�the Senate faced down the gun lobby, stood up for the American people, and passed this legislation.","Sentiment(polarity=-0.07777777777777779, subjectivity=0.14444444444444446)",-0.07777777777777779,0.14444444444444446
But the House failed to follow suit.,"Sentiment(polarity=-0.5, subjectivity=0.3)",-0.5,0.3
"Now, we have all seen what happens when guns fall into the wrong hands.","Sentiment(polarity=-0.5, subjectivity=0.9)",-0.5,0.9
